id,question1,question2,is_duplicate
273068,Is daughters day Celebrated on 25th September In India? (2016),Our daughter will be four years old on 25th May 2016. How should we celebrate her birthday in Delhi?,0
21353,Who are some lesser known important historical figures of Chad and what should people know about them?,Who are some lesser known important historical figures of Qatar and what should people know about them?,0
283268,Why is Angle of incidence equal to the angle of reflection of a ray?,Why is the angle of incidence equal to the angle of reflection?,0
352566,How do you know if people are speaking ill of you behind your back?,My aunt hates me and gossips about me behind my back. She compares everything I do with her own life. How do I handle such a situation?,0
256141,Where can I found different types of floor tile collection in Sydney?,Where can I found very durable and easy to clean floor tiles in Sydney?,1
217748,India got its own GPS system Navic. What is in it for Indian people?,"Now that India have developed their own GPS system navigation, how will it help the common man?",1
317487,"What is a suitable solar panel installation provider near Monrovia, California CA?","Which is a suitable solar panel installation provider near Newcastle, California CA?",0
127095,"How has the Xbox Kinect performed in sales and popularity since its debut, and how has the Xbox One changed its sales trend?",Owners of Xbox One - What is the console like and what are your thoughts on Kinect?,0
183160,"In Eurofours pastry deck oven, what is the top and bottom temperature settings for meringue, macaron, crème brûlée, cakes and cookies, and choux pastry?","What is the best solution for cleaning nasty stains and marks off of a black, electric oven stove top?",0
232169,"How can we get the contact details of Amazon, Flipkart and Snapdeal sellers to contact them for listing their products on our portal?","How can we get the contact details of Amazon, Flipkart and Snapdeal sellers to contact them for listing their products on our portal? How can we get those sellers to our platform?",0
156570,What are some fun things to do at sleepovers with your best friend?,What are some great activities you can do at a sleepover with your best friend?,1
94672,Why doesn’t the USA with 320 million people manage to assemble better presidential candidates?,"320 million people in the US, many of the best brains, universities and companies on the planet, so why are all the presidential candidates so awful?",1
265465,can we open Startup while working full time in a firm with OPT/H1B status?,Is there any hassle to get interview calls fom Big MNC (mostly product/servicing) companies  while working in a startup firm in Bangalore as a software QA?,0
286888,What is the difference between RealD 3D and IMAX as far as watching a movie in a theatre is concerned? Is IMAX worth the extra time and money required?,What is the best watching zone in an iMAX screen set in the theatre?,0
334494,"How cold can the Gobi Desert get, and how do its average temperatures compare to the ones in the Gibson Desert?","How cold can the Gobi Desert get, and how do its average temperatures compare to the ones in the Patagonian Desert?",1
74584,"Upon sending a friend request to someone on Facebook, I got 'This person has reached the friend request limit and can't accept any more'. What is the maximum limit and why?",I am an Indian guy. I send friend requests to many girls having mutual friends. Why don't they accept the request?,0
225376,What are the strongest majors in terms of job prospects and what are the weakest majors at Suffolk University?,What are the strongest majors in terms of job prospects and what are the weakest majors at Park University?,0
404203,Which professors from IIT Guwahati would you love to see on Quora?,Which Professors from IIT Delhi would you love to see on Quora?,0
232186,What happens to all the leftover mini soaps and shampoos after you check out of a hotel?,"When you stay in a hotel for one night and you use the bar of soap in the bathroom, what happens to all those bars that may have only been used a couple of times?",0
387248,Do we have any scientific/archeological evidence that events of mahabharata and ramayana are historical?,Is there archeological evidence which supports that Ramayana and Mahabharata actually happened?,1
401029,Who was Lockheed Martin's Chris Kubasik caught cheating with?,Is the Lockheed Martin F-22 Raptor the best fighter jet in the world?,0
401132,How can I increase the traffic on my blog (www.midnightexpressions.wordpress.com)?,How can I increase the traffic on my website without investing?,1
280779,Which intersections in Baltimore are particularly dangerous? Why? What could be done to improve them?,Which intersections in Chicago are particularly dangerous? Why? What could be done to improve them?,0
46890,"As a strong Israel supporter, how will Hillary Clinton help advance a Israel-Palestine peace solution?",What is Hillary Clinton's plan to make peace between Israel and Palestine?,1
85724,How do I apply for jobs as an international student in the united states?,Proteus software Infrared Light Sensors Microcontrollers +1 How can I simulate an IR sensor using Proteus software?,0
250566,What happens to proteins expressed by non-dominant alleles? Is their synthesis a complete waste of energy and aminoacids?,What is the psychological explanation of women who need sexually dominant men and of their need to be dominated generally?,0
303076,"If a tree falls in the forest and nobody is around to hear it, does it make a noise?","If a tree falls in the woods and nobody is there to hear it, does it make a sound?",1
60121,Where could I find a cheap permenant residency for a 54 years old man?,Where can I find a meditation coach or mentor (someone who could answer questions) for relatively cheap or free?,0
112009,Is there any way to recover e-mails that were deleted from a Gmail account?,Is there anyway to retrieve my deleted emails from my Gmail account?,1
249804,"What happens to a CKWL ticket if it is not confirmed, will the amount be refunded?","What happens to a CKWL ticket if it is not confirmed from online booking, will the amount be refunded (Online status is still booked)?",0
91094,If I smoked meth wednesday morning can I pass a drug test on friday evening?,If I smoke meth on Fri 12pm will I pass a urine test Wednesday morning?,1
352172,What were the positive effects of the colonialism in Africa? What caused them?,What were the negative effects of the colonialism in Africa? What caused them?,0
98991,How many Secret Service agents do past presidents have with them on a daily basis?,Who are some Secret Service agents who have taken a bullet for the President?,0
233333,Why do Indians keep asking questions about what other nationalities think about them?,Why are Indians so obsessed in knowing thoughts of other countries about them?,1
105342,A slums girl top in metric exams? How did she managed to study in there?,If mitochondia is absent in sperms; how do they get energy for their movement?,0
72378,I'm nearsighted. Is there any effective exercise or some natural way to improve the sight?,"I need some travel tips for planning my 2-week China trip. Since the summer is coming soon, are there any ideal destinations to escape the heat that include both natural and urban sights?",0
122746,Why was Steve Jobs so much richer than Steve Wozniak even though they founded Apple together?,How much equity did Steve Jobs have during Apple's IPO? Did he really have double the equity of Woz?,0
321275,Will data used between 2am -5am be debited from Jio data plan or is it separately taken care of?,"Will AT&T let iPhones with ""unlimited data"" plans use Wi-Fi tethering, or must they switch data plans?",0
199992,How do I stop my Pit Bull/English Bulldog mix puppy from humping my furniture?,How do I stop my Shepherd-Husky mix puppy from humping my furniture?,1
330577,How do girls feel seeing boys geeting murga punishment in school?,How does a girl feel when she sees a young college guy smoking? What does she think of that boy?,0
135976,Can I trust a PhD student sending work I did as an extension to one of his papers?,How many PhD students think that pursuing a PhD is one of the worst decisions they made in their lives?,0
113501,What can be the reasons for discontinuation of 500 and 1000 rupee notes? What can be the future effects of it?,What are the short term & long term effects of discontinuing Rupees 500 & 1000 notes? How will it tackle corruption?,1
374042,What are some common examples of double displacement reactions?,What are double replacement reactions? What are some examples?,1
348437,How will abolishing rs.500 and rs.1000 notes reduce corruption and identifying black money?,How will replacing 1000 notes with 2000 notes going to stop corruption and black money?,1
171116,"When a stationary car is hit by another vehicle, will the airbags open in the stationary car?","In terms of momentum and impulse, why are airbags in cars a good thing?",0
100629,"What were the major effects of the cambodia earthquake, and how do these effects compare to the Vallenar earthquake in 1922?","What were the major effects of the cambodia earthquake, and how do these effects compare to the Vailfivia earthquake in 1960?",1
280953,"Why did he hug me tight, sniff my hair and then kissed me on the cheek?","Today me and my guy best friend hugged, but when we hugged he held me longer than a usual hug. He held me closer too. is this a sign of him liking me?",0
240339,Why is Barack Obama not eligible to run in the 2016 Presidential election?,What are the chances that Barack Obama will again become the president of the United States of America in the election of 2016?,0
235386,What would be the possible impact on Indian economy after cancellation of 500 and 1000 Rs notes?,"What would be the effect on the Indian economy after banning 500 and 1,000 notes?",1
46791,What software packages do aerospace engineers use on a day-to-day basis?,Can you work as an aerospace or software engineer with a BS in computer science?,0
226793,I haven't studied literally anything this year I have exactly 2 months left for my board exams. How can I score atleast 85%?,Still 2 months left. I don't know anything on my subjects (PCM).I wanted to score atleast 80% in XII CBSE board. How can I get those marks?,0
363976,"What if the asteroids that killed the dinosaurs was a UFO and we, the humans, are the aliens?",What if the asteroid that killed the dinosaurs was a UFO and we are the aliens?,1
170042,What do you think will be the effect of Modi Government's decision of invalidating the RS 500 and RS 1000 notes?,What is your opinion on the discontinuation of 500 and 1000 rupee notes?,1
246825,"How do the Parsis/Zoroastrians perceive, feel, understand, view, believe, and/or opine, about Dalits, Shudras, and Dasa?","How do the Nepalese perceive, feel, understand, view, believe, and/or opine, about Dalits, Shudras, and Dasa?",0
39816,Why are organic compounds insoluble in water but soluble in organic solvents?,Why are ionic compounds soluble in water but insoluble in organic solvents?,0
314394,What are the recent inventions or researches in steganography? What can we do with steganography?,Why are car names so ridiculous? And why do so few people notice it?,0
210227,How can I convince my parents to let me go to the high school I want?,How do I convince my parents to let me go to the high school that I want to go to?,1
368697,Where can I get ideas for a high school computer science research project?,What are some good high school computer science research projects I can do?,1
92136,I purchased a new laptop and it has DOS operating system. How can I install Windows 8.1 on that?,Is it possible to install any other Windows version on a Windows 8 based laptop rather than a DOS based?,0
254060,What is the difference between the while and do while loop in C?,"When we have a 'while' loop, then why do we have a 'for' loop in C/Java?",0
187991,How do I get best study material & coaching center for tnpsc group exams?,What are some quick revision materials for the TNPSC group I exam preparation book?,0
164014,"Shouldn't we deport all Bihari, UP and Bengali migrants from Tamil Nadu?",Is it because of people from Tamil Nadu that we Indians still have English in India? Was it a big mistake for them to not accept Hindi?,0
379591,"What hotel in Ananthagiri Hills Hill-station would be safe for unmarried couples, without the harassment of police, hotel staff, and moral police?","What hotel in Mattupetty Hill-station would be safe for unmarried couples, without the harassment of police, hotel staff, and moral police?",0
88691,What are the chances Donald Trump is assassinated in office if he were to become president?,What would be the effect on the financial markets if Donald Trump were to become President of the United States?,0
57424,"Which job title has a higher salary, front-end developer or back-end developer?",How hard is it to switch from being a front end developer to back end?,0
136705,"Why do the nodal, and principal points of a coaxial optical system coincide when the when the whole system is in the same medium?","Why do the nodal, and principal points of a coaxial optical system coincide when the refractive indices on both sides of the system are equal?",1
86670,Is there any equivalent to a union for active duty military personnel?,Can the two U.S. service members who prevented the train massacre in France get any military decoration since they weren't on active duty?,0
24666,Which tools do start up accelerators use to track the progress of their companies?,"Which basic tools and resources are useful for starting up and managing an online business in the US, and what are the uses of each tool/resource?",0
72350,A cold block of metal feels colder than a block of wood at the same temperature. Why?,Why does a metal kept in a cold place feel colder to touch than wood kept in the same place?,1
267564,"What hotel in Una Hill-station would be safe for unmarried couples, without the harassment of police, hotel staff, and moral police?","What hotel in Shimla Hill-station would be safe for unmarried couples, without the harassment of police, hotel staff, and moral police?",0
206952,How does procedural programming differ from object-oriented programming?,How is object-oriented programming different from procedure oriented programming?,1
86822,What as your reaction when your heard about the scraping currency notes of INR 500 and 1000?,What do you think about the ban on 500 and 1000 denomination notes in India?,1
315969,What's the difference between an analytic and a synthetic proof?,"What is the difference between an ""analytic"" and a ""synthetic"" language?",0
90222,Can my girlfriend kick me and my children out of her home with no notice?,"Me and my girlfriend had a big argument on Monday and she said she didn't want to be with me anymore (I think this was partly out of anger) but then agreed to go on a weeks break with no contact, shall I wait for her to contact me? I really want to text her.",0
114037,"I'm an Asian girl who wants to date a white guy, but my parents won't allow it. What should I do?",How should I deal with parents who are against interracial dating?,0
343961,What is change in volume with respect to change in pressure at constant tempreture and vice versa for incompressible fluid of given unit mass?,"If I do not want to make friendship with an unknown guy in the social media, what is the polite way to avoid him?",0
381412,Is B.com from Nalanda open university is equivalent to Ignou?,Can a hypnotist find out what happened on a particular day like (like 23 june2016) by hypnotising a person?,0
67859,"How dangerous is it for me to drink a pint of whiskey in 45 minutes, every night?","Which is better to drink every day, a cup of tea or a peg of whiskey?",0
118272,I dreamt I saved a person from drowning. Can it have a meaning or is just a result of my subconscious?,I dreamt about 'Shits come out from my mouth'. Does it mean anything bad?,0
49430,If Lt. Commander data and General Grievous were to arm wrestle who would win?,Are There Any websites Similar To NaNoWriMo besides 750 words?,0
69772,Where can I get quality assistance for budget conveyancing across the Sydney?,Where can I get knowledgeable assistance for transfer of property in Sydney?,1
68470,What are the pros and cons of the Transatlantic Trade and Investment Partnership (TTIP)?,What are the advantages and disadvantages of the Transatlantic Trade and Investment Partnership (TTIP) for the US and the EU?,1
35134,Where can I find a technical co founder in Bangalore for my foodtech startup?,Why do I drink 2+ gallons of water a day and still feel dehydrated?,0
179846,How many Secret Service agents protect the president when he makes an international trip?,How many Secret Service agents travel on Air Force One with Barack Obama?,0
254925,Pollution is less due to organic agriculture as compared to chemical intensive agriculture hypothesis?,Why is pollution less due to organic agriculture as compared to chemical intensive agriculture?,0
330795,What is the difference between copywriters and content writers?,What is the difference between a content writer and a creative writer?,0
259928,Which is the best property management service for Landlords in Bangalore?,What are some good property management companies in Bangalore?,0
292979,"There is this cute girl in my neighbourhood who I proposed to a few days ago, but she turned down my proposal saying that she ""did not want to be the girlfriend of an IIT nerd"". Is this a view that many girls in India share?","A girl indirectly proposed me on a day but when I told my love the next day, she took back step. What does she really feel?",0
313638,Does facial recognition software still work when an individual looses a significant amount of weight and their facial structure changes?,"Which is a better coaching institute in Mumbai for CAT: TIME, IMS or CL?",0
145398,Can the most known and prettiest girl at school like a dweeb that sits next to her during lunch and the bus?,What if the most beautiful girl you have ever seen sits next to you on the bus?,0
29319,What's a good open source project on GitHub for beginners to contribute to?,Is there any good Java open source demo project about Design Pattern on GitHub?,0
213916,What are good gifts for a foreign visitor to bring when they're invited to someone's home in Australia for the first time?,What are good gifts for a foreign visitor to bring when they're invited to someone's home in Uruguay for the first time?,0
24736,Diwali (festival): What is the mythological/scientific reason behind burning crackers on deepavali?,Diwali (festival): What excites people to burn crackers which produce only sound and have no visual appeal?,0
6405,Is it a good idea to go to law school if you want to become a politician?,Is it a good idea to go to law school if you don't want to be a lawyer?,0
337726,What are the strongest majors in terms of job prospects and what are the weakest majors at Oakland University?,What are the strongest majors in terms of job prospects and what are the weakest majors at Fordham University?,0
187957,What is the most common drug people overdose on to commit suicide?,"How common is it for people to overdose on drugs, intentionally, and then change their minds, and ask for help?",0
300724,What are the safety precautions on handling shotguns proposed by the NRA in Georgia?,What are the safety precautions on handling shotguns proposed by the NRA in Arizona?,1
52601,What universities does Omega Protein recruit new grads from? What majors are they looking for?,What universities does Alpha & Omega recruit new grads from? What majors are they looking for?,0
23154,Are there any notable violin competitions for high schoolers in South Korea?,Are there any classical music competitions for teenagers in South Korea/Japan?,0
208263,When people say time may end are they talking about our universe or whole multiverses (if it exist)?,"When people say ""I want to see the whole picture"" when talking about life, what do they mean exactly?",0
62529,What is the most thoughtful gift to give a boy for secrete Santa?,What is the most thoughtful gift to give a girl for secret santa?,1
268719,Is there any difference in certificates used after giving school based and board based exam in 10 cbse?,Is there is effect in future if I am giving school based board exam in class 10?,1
140130,"My 'friend' keeps following me 24/7. She talks rudely to her mum, hurts me and has no feelings for me! I try to keep away from her! What do I do??","I felt like she's not interested in me. So I stopped keeping in touch with her and after 25 days, she text me, and we kept talking. Does she like me?",0
402066,Does teaching kids about money at an early age boost the economy of a country in the long run? How?,How teaching kids about money at early age can boost the economy of a country in a longrun?,1
376128,I am a 26 year old Computer Engineering graduate. I have applied to around 30-40 companies and all my job applications were rejected. I am hopeless and so fed up with my life. What shall I do?,"I am a computer science student who will be applying for jobs next year, after graduation. Is it possible to enter a business route from this?",0
112658,"Where can I find the uncut, uncensored Fifty Shades of Grey movie online?","How many stars would you give to the movie, ""Fifty Shades of Grey""?",0
381192,What does a slope of force vs. an acceleration graph represent?,"What do the terms force, mass, and acceleration mean in F = ma?",0
189092,What universities does Dean Foods recruit new grads from? What majors are they looking for?,What universities does Treehouse Foods recruit new grads from? What majors are they looking for?,0
6840,What are some things you can do in the USA but not in France?,What are some things you can do in France but not in the USA?,0
201159,What kind of work is done at CA Technologies in the research and development department?,My startup is doing research to develop a new technology. How do I find out if we qualify for any grants?,0
388271,How does the ban on 500 and 1000 rupee notes helps to identify black money and corruption?,Would demonetization of 500 and 1000 rupee notes actually help in curbing black money in India?,1
4036,What is the difference between WD Elements and WD Passport external HD?,What is the difference between a WD Element and a WD Passport?,1
389495,Where can I get a complete range of music for DJ services in Sydney?,Where can I get a vast collection of music on DJ services in Sydney?,1
87686,"Since I stopped eating meat my skin cleared up, I feel better, and have more energy. Why? I thought meat was good for us.",Where do carnivores get energy from since they only eat meat and no carbs?,0
382840,Will Bernie work to bring progressives a platform at the DNC?,What would happen to Turkish population if high fertility rate in eastern Turkey become similar to western Turkey?,0
136755,What is the relation between politics and public administration?,What is the relationship between politics and public administration?,1
181901,What is the difference between a private limited company and a limited company?,What is the difference between a public limited company and a private limited company?,0
352756,Will my friends be able to see my WhatsApp picture if I uninstall my account?,"If the person just uninstalled the WhatsApp app on his phone, but did not delete his account, is it still possible to be connected when I call through a WhatsApp call?",0
259168,"What does APL, a language from the 1950's/60's paradigm, upon which a decent chunk of modern cloud computing is built?",Why don't people who lived in the 1950's have a 1950's accent?,0
97691,Who will win the 20th match between India and Argentina in the 2016 Kabaddi World Cup?,Who will win the 12th match between India and Bangladesh in the 2016 Kabaddi World Cup?,0
158447,"How safe is Papua New Guinea, and how does it's crime rate compare to Albania's?","How safe is Papua New Guinea, and how does it's crime rate compare to Botswana's?",0
260931,I am Brahmin guy. I abandoned the rituals for a long time but now I regret What should I do?,Is inter-caste marriage with minority Brahmins prevalent in South India?,0
377963,Why don't Bernie Sanders supporters choose Jill Stein as obvious positive alternative to Hillary Clinton?,Should Bernie Sanders supporters go to Jill Stein or Hillary Clinton?,0
221520,"I am tea distributor around Kathmandu, Nepal. I have orthodox silver and golden tips so I want to supply to out country. what should I do?","Why do more tourists go to India despite Dubai being more developed, more beautiful, & having the same culture?",0
13353,"I get easily emotinally attach with things, what I can do to away from it?",How do I train my Beagle/German Shepherd mix puppy to guard my house?,0
78908,I feel numb and dizzy when someone close to me yells at me. It makes me nervous and grasping for air. How do I change?,How do i make someone close to me happy when they are leaving the city forever and  feeling bad about it?,0
368381,Can people who donated to the Trump Foundation sue Trump for misappropriation of the donations?,Were any laws broken if Hillary used her position as Sec of State to approve arms deals for countries who made donations to the Clinton Foundation?,0
231276,"What were the major contributions of the political leaders during WW1, and how are the compared to the ones during the Revolution of 1830?","What were the major contributions of the political leaders during WW1, and how are the compared to the ones during Revolution of 1830?",1
238730,I want to implement tracking mechanism for the chicken within 1m radius? What are the suitable RFID tags and reader. Also the estimated price?,"I am planning to buy laptop, which processor my laptop should have for Computer Engineering(INR 50k)?",0
180280,"What are the maximum possible attempts which a person can make for qualifying for a job in companies like Google, Facebook, Microsoft, Amazon, etc.?","Which of the big four (Google, Microsoft, Amazon, Facebook) tech companies have the most selective hiring process for software engineers?",0
47714,"On my resume, where do I place skills that I plan on learning in the future?",What is a good programming skill to learn for the future if I have 10 years of experience in C#?,0
307046,Can regular blood work detect AIDS? Will your doctor tell you right away?,Can hiv be detected in normal blood tests or medical checkups?,0
320575,"Why does the NY Times refer to Melania as Ms. Trump, but Michelle as Mrs. Obama?","Why do the media refer to Donald Trump's wife as Ms. Trump, not Mrs. Trump?",1
115425,What is the meaning of process associate in financial role job in accenture?,Jobs and Careers: I am a B.Tech in mechanical. I have one job offer from a financial company for the position of associate analyst. Should I join?,0
96822,What are the safety precautions on handling shotguns proposed by the NRA in Alaska?,What are the safety precautions on handling shotguns proposed by the NRA in North Dakota?,1
334971,What are the expected consequences of Declaring 500 and 1000 rupee notes as illegal?,What will be the effects after banning on 500 and 1000 rupee notes?,1
140541,When is the night hours for unlimited data of Reliance Jio starts?,What does unlimited data at night for Jio mean? Is it still applicable in the New Year offer? What are it's timings?,0
10656,What is the next step after completing BE in Electronics and Communucation?,What is do after completing BE in electronics and communication?,1
13457,Game of Thrones Season 5 Episode 8 (Hardhome): Why was the White Walker using a wooden spear?,Game of Thrones Season 5 Episode 8 (Hardhome): [spoiler] How many wildlings are left after the white walkers' attack?,0
203404,"Is the MEAN stack (Mongo, Express, Angular, Node) worth learning for a front end web developer?","What is a new trend in Web and JavaScript, other than MEAN (Mongo+Node+Express+Angular) Stack?",0
142363,"When the man says to a woman: you are my best friend, what does that mean? Does he like her?","If a young, attractive heterosexual man declines getting involved with a woman but still really enjoys her company, does that mean she is in the friend zone forever or could there be something between them later?",0
175393,What is the force theory regarding political issues in Canada?,What is the force theory regarding political issues in Bahrain?,0
73280,"As president, will Hillary Clinton continue sending weapons into Syria and arming ISIS to destroy the Syrian government?","Bashar al-Assad is overthrown by Syrian rebels who then form an interim government and begin drawing up a constitution for Syria. Do they include wording guaranteeing the right to bear arms, similar to the US Constitution's Second Amendment?",0
143845,Can a 17 year old green card resident be alone for 2 weeks with its US citizen step dad?,How do I tell my love that I want him to marry me soon because I want his sex?,0
342168,What is the difference between a USB 2.0 and a USB 3.0? Will USB 2.0 ports support USB 3.0 portable drives or pen drives?,Is there a physical difference between USB 1.0 and USB 2.0 cables?,0
124713,What do the below terms mean: GFE PSE BBBJ Russian Greek MSOG Daty CIM OWO BBBJTC BBFS?,Is there any advantage for having a big butt while having intercourse? Why are men always turned on by big butt women?,0
379225,What are the advantages of living in India over living in the U.S.?,Which is the cheapest place to live in U.S with a family of 4?,0
110075,Which musical theories should I know in order to compose music?,What subjects should I know about musical theory for composing and improvising?,0
120058,Why are so many Quora questions about factual information that the questioner could easily look up?,Why do so many people ask questions on Quora that can be easily answered by any number of legitimate sources on the Web? Have they not heard of Google or Bing?,1
254316,What would happen if I sent two private investigators to find each other?,What will happen if I hire two private detectives to follow each other?,1
360412,Why does the Firefox browser keep disconnecting itself from the Internet even when there is Internet?,Why does my wireless internet keep disconnecting? How can I fix it?,0
94952,Do employees at Dana Holdings have a good work-life balance? Does this differ across positions and departments?,Do employees at City Holdings have a good work-life balance? Does this differ across positions and departments?,0
235855,"As a venture capital investor, if you had a chance to invest in Slack but passed, what was your rationale?","As a venture capital investor, if you had a chance to invest in Tesla but passed, what was your rationale?",0
291461,Does the suggested user list that appears when searching in  Instagram mean you have searched for them in the past?,"How does the Instagram search suggestions work, I have people I unfollowed come up on the list from time to time again?",0
145559,"In optics, K is called wavenumber & it is said be inverse of wavelength but I have also seen the formula, K=2*pi/ (wavelength). What is this ambiguity?",Who discovered the United States of America? How was this discovery important to the world?,0
93147,What are good ways to get feedback about your product from software testers?,How can I get a job in Pune as a 1.3 year experienced software tester as I am jobless from last 2 month?,0
163253,What are the various extra-curricular activities at SBM NMIMS?,What is the probability to find alien life with the new Chinese space telescope?,0
348304,How can I tell if someone has blocked my messages on Facebook?,How can I tell if someone has me blocked on Facebook Messenger?,0
133207,What are best recommended books for CS executive December 2015 besides the study material from ICSI?,Which book is the best reference for a CS executive in both modules?,0
181585,What are some mind-blowing technologies things that exist that most people don't know about?,What are some mind blowing technology gadgets that most people don't know?,1
9391,"If I flunked 1st year MBBS and later wrote supplementary and passed, can I write my PG entrance with the regulars?","If a student fails more than 5 times in the 1st year of the MBBS, is he eligible to write the AIIMS/JIPMER/NIMHANS entrance exams?",0
197899,Are products sold in the USA required by law to have a UPC code?,Would quantam computers be more powerful or advantageous than current computers?,0
95278,What is the worst thing that happened to you because you were nice?,What was the worst thing that happened to you for being nice?,1
285491,Why didn't Amazon take out the money from my debit card after I ordered an item?,I successfully placed an order on Amazon. What does it mean if I paid from my debit card but the transaction hasn't been made?,0
385301,Swami Vivekananda preaches to take up one idea and make that one idea your life and shun other ideas. How justifiable is it to spend time on writing/thinking about many things as what happens in Quora?,How do people come up with ideas for things like Facebook or Google?,0
131541,Why is Harry Potter and the prisoner of askaban different from other HP movies?,Why was the Harry Potter and the Prisoner of Azkaban movie so different from the first two Harry Potter films?,1
177393,What are the differences between a sociopath and a psychopath?,"What is the difference between a narcissist, sociopath and a psychopath?",0
80773,Which IT companies in Bangalore offer 25 Lakhs/annum for 5 year java experience software developer?,Which companies can offer 20L+ salaries in India for 4-5 year experienced software developers?,0
374968,Is there a way to alleviate the horrible nightmares I'm having on 30mg Prozac?,"I want to do many things, but I don't have patience to do them one by one. What should I do to overcome this problem?",0
159359,What is the average salary for 25 yrs exp7in software in usa?,"I am an operations coordinator with over seven years of experience, what other job opportunities do I have out in the market with a higher pay scale?",0
394694,What should I study for Networking and security? What are the other topics that I can pursue in Networking?,I am pursuing MEng in networking and have Telecom background. What skill set should I develop to get into Cloud and IoT industry (networking domain)?,0
85014,Why would a LinkedIn user select the totally anonymous profile view setting?,Why do many people view LinkedIn profiles in private or anonymous mode?,1
45771,What percentage of healthcare costs go to insurance company executive compensation? How much is that?,How much does it cost to buy an insurance carrier to get started down the path of executing the Warren Buffett strategy?,0
309281,What after 68 years India is not having sufficient infrastrasture?,"What is the reason that even after 70 years, Kashmiris don't consider themselves as a part of India? Where has India gone wrong?",0
112433,What are the major stereotypes people have about Georgia and to what extent are they true?,What are the major stereotypes people have about Kuwait and to what extent are they true?,0
212006,What is the most interesting thing we learned about Argentina's World Cup team in their match against Bosnia & Herzegovina?,What is the most interesting thing we learned about Bosnia and Herzegovina's World Cup team in their match against Argentina?,0
329940,"Don't Indians have any shame while they are incompetent in doing anything, excepts simply coping Western style dysfunctional democracy?",Snakes: Are snakeskin shoes in style? Do they connote anything about their wearer?,0
38314,Why do mostly Indian Muslims are not accepting that their ancestors were Hindu?,Why do Indian Muslims and Christians not accept that their ancestors were Hindu?,1
327972,Why do people ask questions on Quora that have been asked and answered countless times?,Why do people add questions on Quora when they've already been asked?,1
73392,Can people who donated to the Trump Foundation sue Trump for misappropriation of the donations?,"Given the latest news about Trump using charitable donations to pay for private debts, how do you, as a Christian, justify supporting Donald Trump?",0
163475,How do the tourist attractions on the Scandinavian Highlands compare to attractions in Luxembourg?,How do the tourist attractions on the Scandinavian Highlands compare to attractions in Slovenia?,0
161827,Where is Mount Villarica located and how does its eruptive history compare to Mount Popocatépetl?,Where is Mount Villarica located and how does its eruptive history compare to Mount Kilauea?,0
324763,Are CEG and other good colleges under Anna University only reserved for Tamil Nadu students?,Can non-Tamil Nadu students get admission into CEG and Anna University in B.Tech?,0
211037,How can one differentiate between 'being beautiful' and 'being good-looking'?,How can one differentiate between' being beautiful' and 'being good-looking'?,1
22028,You are given 1 million dollars. What do you do with the money?,"Out of nowhere, you're given a million dollars. What would you do?",1
283028,What do you think about Modi's new policy on the ban of Rs 500 and Rs 1000 notes?,What are the possible implications of Demonetization of 500 and 1000 rupee notes?,1
50851,What are the economic implications of banning 500 and 1000 rupee notes?,"What would be the effect on the Indian economy after banning 500 and 1,000 notes?",1
244394,"I have a 3 yr bachelor's degree in Computer Science, can I sit for or am I eligible for the gate exam?",I have a bachelor's degree in economics. Can I apply for any neuroscience graduate programs in the U.S.?,0
120262,Will terraforming or the creation of generational ships increase humanity's chances of survival?,"If one has a disorder of depression or anxiety, if that person commits suicide, will he/she be participating in the nature's process of natural selection and increasing the survivability future generations to not have this trait?",0
379,Why does massaging one's temples soothe a migraine or headache?,What are the causes and most effective ways to treat or cure migraine headaches?,0
34050,What are some facts about the various Vice Presidents of India?,What are some interesting facts about various vice presidents of India?,1
58477,How do I recover deleted messages in whatsapp if i didn't backup the messages?,How can I restore deleted WhatsApp messages without backup from a Windows phone?,0
121760,What does it feel like for a woman to have a penis inside her compared to having fingers inside her?,"How does it feel when a penis enters a vagina, from either partner's point of view?",0
131445,Why has the Modi Government banned the 500 and 1000 rupee notes?,Why did Modi ban 500 and 1000 rupees notes and not 100 rupee notes?,1
206301,"What are some of the medical colleges like BHU, AMU that I can still apply to based on my NEET score?",How much marks should I score in NEET 2016 to get a govt. medical college in Mumbai?,0
391520,What are some mind blowing small Inventions that most people don't know about?,What are some mind blowing small Inventions that exist in 2016 that most people don't know about?,1
257210,Is there any companies building sci-fi tech products offering internships?,I completed my B.Tech in ECE in 2014 and I am searching for a job. Which companies are offering the best internships?,0
343474,What is the best answer for tell me about your self in an interview?,"How should one answer the question, ""Tell me about yourself.""?",1
335735,Narendra Modi: Does the Indian prime minister Modi need passport to travel to other countries?,What are the areas where the Modi government failed to perform?,0
173661,What should I do to prepare for the upcoming nuclear apocalypse (for a noob)?,What is the best way to prepare yourself for the upcoming apocalypse?,1
42260,How was Prince Charles able to marry Camilla when they are both divorced and stay in the line of succession?,Was Prince Charles committing adultery with Camilla whilst he was married to Diana?,0
107995,How do I install and configure PCSX2 for a Raspberry Pi 3 running RetroPie 3.6 updated to the lates version?,"When I turn my Raspberry Pi high I get only 0.6V and not 3.3 V in all of the pins. Why am I facing this problem, and how can I troubleshoot it?",0
219296,What individuals and events in history are a source of pride for Comoros?,What individuals and events in history are a source of pride for São Tomé and Príncipe?,0
